Chr,GeneID,GeneName,Start,Stop,CodingLength,Liver-1,Liver-2,Liver-3,Adipose-1,Adipose-2,Adipose-3,Marrow-1,Marrow-2,Marrow-3
chr2,ENSG00000175701,LINC00116,110969106,111002997,2051,6.592842793,4.372649582,6.58808954,3.673718313,8.890384197,7.190451271,6.428779923,7.751463174,4.902802218
chr2,ENSG00000257207,LIMS3,111160511,111230652,3202,2.174674658,2.564208088,4.517081194,1.398095229,2.053018528,1.925405198,1.644777257,1.651514491,2.451401109
chr2,ENSG00000169679,BUB1,111395275,111435691,6032,1.596596585,14.64297777,4.076788082,5.993961459,43.60177235,34.89583935,80.46144226,15.76929965,17.25157144
chr2,ENSG00000153094,BCL2L11,111876955,111926024,6660,10.66691684,6.572470205,6.392403712,3.049037467,1.546546997,2.249145895,7.215796998,2.210898431,2.451401109
chr2,ENSG00000172965,MIR4435-1HG,111953927,112252677,8500,23.38463446,34.18494257,24.59118571,23.11319133,22.09482054,23.32636917,14.19283601,21.09676575,19.86028171
chr2,ENSG00000240350,AC017002.1,112248850,112268567,757,7.432432377,3.252495522,4.745381327,1.472461996,0.696398355,1.550547549,0.822388628,0.612658601,1.363346071
chr2,ENSG00000153107,ANAPC1,112523848,112642267,13324,10.70820813,12.06527385,11.13778504,10.78318128,15.49260237,14.73872121,15.79339882,10.69488819,10.8018958
chr2,ENSG00000153214,TMEM87B,112812800,112876895,5256,47.52627592,64.83397713,64.59263036,99.08628099,64.97306213,69.31458714,44.16138506,54.89953815,75.11512489
chr2,ENSG00000144152,FBLN7,112895962,112945791,6576,2.092092076,1.78144983,3.78325934,4.447132695,4.540155511,1.908366214,1.839320803,2.170942435,3.447692469
chr2,ENSG00000144161,ZC3H8,112969102,113012713,6600,4.679679645,6.370032724,4.647538413,6.023708166,6.900674611,6.338502069,5.323418864,4.621576841,5.112547768
chr2,ENSG00000188177,ZC3H6,113033171,113097640,11803,11.82307298,12.36218215,9.295076826,8.55217826,5.733981263,8.212790315,7.295382994,10.76148152,9.019058626
chr2,ENSG00000114999,TTL,113239731,113299316,15732,53.27952913,56.8579404,42.65951049,46.30074943,91.11061079,79.55501656,95.69773911,70.18936586,76.05897987
chr2,ENSG00000125630,POLR1B,113299492,113334635,6237,18.05805792,16.24898178,14.98627299,16.22682866,20.34930259,21.67358772,21.66507677,17.19439684,18.20853551
chr2,ENSG00000125611,CHCHD5,113341817,113346852,3759,7.184684631,7.854574249,6.930539739,7.451550101,6.276629332,6.13403426,7.985128295,6.326365993,6.423457452
chr2,ENSG00000237753,AC079922.3,113399409,113403267,2022,2.945445423,2.591199752,2.201465564,1.799675773,2.043974393,2.163950975,2.935838975,3.542764956,4.470202022
chr2,ENSG00000144136,SLC20A1,113403434,113421404,5577,180.0437924,219.6311707,123.1026929,119.0017013,365.5639158,252.7733285,208.1792805,198.2083762,386.3644112
chr2,ENSG00000144130,NT5DC4,113479063,113500456,4225,0.137637637,1.25511238,0.309835894,0.475947312,3.337285624,2.709198465,3.811284934,0.998899894,0.891418585
chr2,ENSG00000169607,CKAP2L,113493930,113522254,5473,1.527777766,14.87240691,2.723294438,5.339533905,40.40919287,35.30477496,48.97191639,14.11778516,12.89935129
chr2,ENSG00000115008,IL1A,113531492,113542167,2124,3.592342315,7.476690952,7.50129007,19.1568793,3.102138128,0.374857649,0.097271773,0.053274661,0.170418259
chr2,ENSG00000125538,IL1B,113587328,113594480,3096,24.34809792,23.7121769,33.78841962,34.0302328,4.965229832,2.180989959,0.17685777,0.106549322,0.616127551
chr2,ENSG00000125637,PSD4,113914902,113966973,13442,1.816816803,1.363079036,2.331922783,2.216129671,4.711994066,5.912527467,3.528312503,3.049974342,2.962655886
chr2,ENSG00000189223,PAX8-AS1,113969099,114034158,15695,15.22272261,56.58802376,43.14872505,0.996514684,37.69595253,0.920105139,13.13168939,5.873531374,23.34730147
chr2,ENSG00000125618,PAX8,113973574,114036527,7303,2.229729713,9.096190797,5.674889009,0.386707191,7.352881335,0.153350856,1.883535246,1.172042542,3.709874406
chr2,ENSG00000240356,RPL23AP7,114368079,114384667,2128,2.51876875,1.632995677,3.228816161,1.799675773,1.872135838,2.180989959,1.476762376,2.237535762,3.867183568
chr2,ENSG00000144134,RABL2A,114384806,114400973,6008,4.129129098,3.603387156,5.006295764,3.004417406,1.881179973,2.300262847,3.316083179,2.850194363,4.784820347
chr2,ENSG00000115084,SLC35F5,114462588,114514400,7445,88.19819754,79.53093823,88.33584415,74.60474113,79.74213374,77.86815713,59.61875412,103.9521823,83.54427416
chr2,ENSG00000115091,ACTR3,114647537,114720173,12049,279.2530009,343.833313,426.6766406,298.3892178,411.101133,397.6217319,310.9690162,444.6702766,359.4252172
chr2,ENSG00000088205,DDX18,118572226,118589955,7851,62.06081035,67.41168106,73.48002838,68.68514644,71.29491213,74.92041289,53.26956019,53.24802366,49.43440418
chr2,ENSG00000125633,CCDC93,118673054,118771709,8065,46.14989955,48.36906204,42.88781062,45.98840901,48.31376641,47.04463498,39.63382616,47.61422826,49.14600405
chr2,ENSG00000125629,INSIG2,118846028,118868573,3949,21.34759744,20.10878974,30.78790359,27.67931086,17.75363599,18.45321973,14.65266621,25.38537596,26.78188484
chr2,ENSG00000163064,EN1,119599747,119605254,2886,0.633133128,0.026991664,0.032614305,22.91983774,16.60503091,24.17831837,8.347686723,9.762581627,7.734367136
chr2,ENSG00000115107,STEAP3,119981384,120023228,4713,49.70095058,43.40259585,45.74156227,46.21150931,27.36755095,26.8193609,51.91659825,51.64978383,43.36489235
chr2,ENSG00000229867,STEAP3-AS1,120001998,120006647,3218,8.354604542,7.53067428,8.072040401,7.287943213,4.503978973,4.515330775,9.046274913,9.442933661,6.646312098
chr2,ENSG00000186132,C2orf76,120059801,120124404,1548,2.381131113,2.564208088,3.636494969,3.138277588,3.563388987,3.731537508,2.838567201,4.634895506,3.067528661
chr2,ENSG00000155368,DBI,120124497,120130126,2499,35.78578552,57.88362363,45.77417658,68.04559224,57.44834224,54.16693031,49.10455972,66.67323823,51.95135078
chr2,ENSG00000144120,TMEM177,120436743,120444083,2588,4.514514481,3.522412163,3.71803073,3.867071909,4.060816383,3.765615476,6.33150815,3.875731587,3.460801566
chr2,ENSG00000088179,PTPN4,120517207,120741394,12542,16.48898887,17.7740108,16.01362358,19.52871314,16.96679629,15.93145009,12.29161498,16.32868359,15.06235227
chr2,ENSG00000115109,EPB41L5,120770581,120936695,9281,25.35285266,19.8388731,25.91206505,18.99327241,12.0648754,12.86443296,8.940160251,11.02785483,7.210003262
chr2,ENSG00000226479,TMEM185B,120978854,120980984,2131,19.393143,15.23679438,18.78583948,24.85337369,21.47077526,18.52137567,21.78003432,20.47078849,24.4615747
chr2,ENSG00000144118,RALB,120997640,121052289,2915,47.44369334,62.87708149,55.65631089,64.86269459,93.46208575,80.01506912,74.24489166,85.99862151,66.62043014
chr2,ENSG00000074047,GLI2,121493199,121750229,7341,38.38713685,47.15443716,52.98193791,22.94958444,40.96992921,46.12452984,19.06526756,9.536164318,16.83208034
chr2,ENSG00000074054,CLASP1,122095352,122407163,11099,74.6546541,89.13997064,81.48684017,69.65191442,61.61768824,69.77463971,64.21705613,71.50791372,77.00283484
chr2,ENSG00000236859,NIFK-AS1,122407226,122485784,2278,3.90890888,4.49411207,4.256166757,4.729726412,5.86964328,5.248007089,4.739788224,4.661532837,4.234238279
chr2,ENSG00000155438,NIFK,122484521,122494499,2447,26.27502483,26.58678912,26.62957975,34.53592682,42.44412313,40.41647018,27.84625582,31.79165395,25.75937529
chr2,ENSG00000211460,TSN,122494679,122525429,4407,59.80355311,68.49134762,65.2286093,65.35351526,81.2525042,83.35471,75.29719539,74.94412935,61.7962825
chr2,ENSG00000213236,YWHAZP2,127315012,127315739,728,1.844344331,1.498037357,3.342966227,2.825937164,2.686107942,2.334340816,2.299151004,3.049974342,2.582492077
chr2,ENSG00000136732,GYPC,127413509,127454246,3237,87.49624559,44.05039579,77.96449527,52.80040491,37.4517609,33.15786297,30.86168079,25.85152925,23.55704702
chr2,ENSG00000136717,BIN1,127805603,127864931,6929,42.7227224,33.40218431,38.2076579,41.22893589,51.18980118,39.66675488,33.93900598,24.89258535,27.07028497
chr2,ENSG00000163161,ERCC3,128014866,128051752,7401,35.38663637,32.33601358,32.32077591,31.02581539,33.81601883,34.36763084,37.00748828,30.10018346,33.34954236
chr2,ENSG00000169967,MAP3K2,128056306,128146041,11508,64.15290242,78.45127167,68.27804679,58.11019211,61.14739324,65.82159541,52.02271291,62.66431999,63.34315593
chr2,ENSG00000163166,IWS1,128193783,128284462,3990,46.56281246,51.2571701,51.79151579,47.38650424,57.60209253,54.6099439,51.89006959,43.11251941,48.58231289
chr2,ENSG00000231731,AC010976.2,128221218,128263373,2134,3.440940915,4.224195429,4.761688479,4.00093209,3.888977828,4.15751211,4.386072685,3.183160994,3.906510858
chr2,ENSG00000072163,LIMS2,128395956,128439360,8487,87.84033968,24.79184346,82.64464799,17.11922987,30.51490975,23.66714885,15.78455593,22.8814669,15.56049795
chr2,ENSG00000136709,WDR33,128458596,128568761,14580,42.2685182,44.6442124,43.83362545,36.09762893,42.79684438,44.33543651,48.32638553,44.64416591,40.42845465
chr2,ENSG00000173349,SFT2D3,128458597,128461385,2789,8.216966905,7.436203456,7.71328305,6.603768952,6.765012594,6.116995276,6.897453013,8.364121776,6.777403066
chr2,ENSG00000270081,RP5-935K16.1,128601127,128603261,2135,7.019519467,6.491495213,6.604396692,7.986990827,8.736633911,8.604686948,8.427272719,5.513927413,6.738075776
chr2,ENSG00000144231,POLR2D,128603840,128615731,2511,20.53553538,20.51366471,20.93838359,20.48060776,27.774537,28.36990845,24.95463128,19.92472321,20.51573655
chr2,ENSG00000244563,AC006011.4,128604310,128604658,349,3.619869843,3.454933003,3.815873644,4.357892574,4.920009159,5.248007089,4.41260135,3.968962244,4.090038214
chr2,ENSG00000144233,AMMECR1L,128619204,128643496,4761,39.17167138,35.85842574,36.00619234,43.71278592,40.94279681,38.2525192,32.88670225,33.78945373,35.00128856
chr2,ENSG00000136715,SAP130,128698791,128785694,4373,16.99824812,16.57288175,15.27980173,17.11922987,20.84672998,21.28169109,27.99658492,18.60617535,21.64311888
chr2,ENSG00000136731,UGGT1,128848774,128953251,11349,259.7084565,279.8360774,298.2741232,337.2681639,295.300035,343.9659711,200.5036533,231.5316767,240.8009999
chr2,ENSG00000136720,HS6ST1,128994290,129076151,4683,53.38963924,25.4396434,43.08349645,45.42322158,42.76971197,50.36723687,19.04758178,14.45075179,11.6146598
chr2,ENSG00000136699,SMPD4,130908981,130940323,7441,32.84034009,27.74743068,29.56486717,37.25775051,43.10434495,40.48462612,52.12882758,36.81279075,38.35721735
chr2,ENSG00000152082,MZT2B,130939310,130948302,1815,17.34234221,13.42835288,16.55175961,25.49292789,22.5018066,20.90683344,25.7062768,21.3098644,19.9258272
chr2,ENSG00000136710,CCDC115,131095814,131099922,3782,12.20845837,12.63209879,13.22510054,11.69045585,10.55450494,13.51191436,16.69537345,16.07562895,15.84889808
chr2,ENSG00000136718,IMP4,131099798,131105383,3861,22.64139122,22.9968978,22.16142001,33.10808488,43.98162599,38.84888365,38.22780689,30.23337011,27.14893956
chr2,ENSG00000072135,PTPN18,131113580,131132982,5774,15.73198186,21.89023957,13.71431511,15.00721368,16.50554543,14.15939575,29.80937706,21.04349109,16.32082557
chr2,ENSG00000136002,ARHGEF4,131594489,131804836,10003,0.798298292,0.472354122,0.587057484,1.859169187,4.259787342,4.856110456,4.660202228,3.622676947,2.621819368
chr2,ENSG00000152102,FAM168B,131805449,131851033,5435,153.4384373,141.9356656,157.7716988,149.2094823,159.7284591,171.1395559,148.0918533,144.8271659,150.2302498
chr2,ENSG00000115762,PLEKHB2,131862420,132111282,6685,93.13938869,87.15608333,100.207451,70.67817581,113.1059459,99.13280924,80.1254125,93.45707405,85.10425669
chr2,ENSG00000173272,MZT2A,132222473,132250316,4093,8.808808743,7.328236799,9.376612588,10.33698068,9.225017173,8.332063203,7.649098533,8.816956394,7.367312424
chr2,ENSG00000152117,AC093838.4,132250386,132279146,4249,9.469469399,6.262066068,7.158839871,7.808510585,6.647438845,6.304424101,9.718334437,6.313047328,8.429149268
chr2,ENSG00000163040,CCDC74A,132285248,132291239,4261,3.853853825,2.901603889,3.000516028,1.472461996,0.86823691,1.056417011,2.73245254,2.117667774,1.913928139
chr2,ENSG00000197927,C2orf27A,132479948,132524973,2354,2.271021004,2.996074714,1.842708213,1.130374866,1.365664307,1.465352629,0.654373747,0.918987902,1.324018781
chr2,ENSG00000213222,AC093724.2,132480826,132481852,1027,2.890390369,2.280795615,3.424501988,3.138277588,4.106037056,2.760315417,2.573280547,2.051074448,1.625528008
chr2,ENSG00000183840,GPR39,133174147,133404132,3343,14.83733723,18.55676906,12.65435021,13.83221875,10.2289161,6.253307148,21.05491747,17.32758349,13.54169704
chr2,ENSG00000150551,LYPD1,133402426,133429152,2412,18.96646632,23.17234362,16.66590968,15.05183374,11.61266868,7.531230953,22.82349516,20.6172938,14.45933381
chr2,ENSG00000176771,NCKAP5,133429374,134326034,9545,11.20370362,21.62032293,19.50335418,5.78573451,3.527212449,1.516469581,0.981560621,1.451734512,2.805346724
chr2,ENSG00000152127,MGAT5,134877554,135212192,8578,96.96571499,173.7858292,154.1188966,76.67213727,128.4900186,96.79846842,72.80350084,117.6038141,130.7763501
chr2,ENSG00000082258,CCNT2,135675805,135716912,9081,36.43268241,47.41085797,35.90834942,37.82293794,29.6104963,32.25479682,34.64643706,35.28114424,36.57438018
chr2,ENSG00000115839,RAB3GAP1,135809835,135933964,6675,126.488988,124.9039256,152.2598813,101.2280439,115.3398471,104.1593095,84.00744054,128.5384383,110.5752318
chr2,ENSG00000121988,ZRANB3,135894486,136288806,9113,9.978728654,9.636024079,9.555991263,8.477811492,11.12428541,10.00188364,10.62030906,10.21541625,9.949804502
chr2,ENSG00000048991,R3HDM1,136289025,136482840,7898,38.18068039,51.39212842,42.96934638,31.65049624,45.68192328,50.07757414,55.48028231,41.36777426,40.07450904
chr2,ENSG00000144224,UBXN4,136499189,136542625,5112,132.2284775,161.4371429,152.7490958,133.9642949,128.9331812,131.2342552,116.080597,139.7527544,128.5609127
chr2,ENSG00000076003,MCM6,136597196,136633996,4118,17.46621609,24.23851435,18.73691802,24.61540003,66.04027,72.04082459,79.37376698,58.72199508,59.03026307
chr2,ENSG00000115866,DARS,136664247,136743670,4014,62.84534487,69.7059725,73.44741408,92.67586563,66.12166721,61.85151212,58.50455017,74.09173478,69.75350429
chr2,ENSG00000231890,AC093391.2,136742746,136779888,5503,6.16616612,5.371341153,6.751161063,8.105977655,4.522067242,4.174551094,4.218057804,5.926806035,5.256747833
chr2,ENSG00000227347,HNRNPKP2,136956684,136958073,1390,5.849599556,6.788403518,9.39291974,8.537304906,11.2509033,8.519492028,11.23046837,8.910187051,8.822422173
chr2,ENSG00000150540,HNMT,138721590,138773930,4752,18.81506492,6.86937851,14.35029405,8.909138744,10.68112283,11.26276846,10.01014976,17.94024209,13.30573329
chr2,ENSG00000234645,YWHAEP5,139045599,139046363,765,1.596596585,1.376574868,1.940551127,1.755055712,2.043974393,1.772054342,2.228407896,2.197579766,2.516946593
chr2,ENSG00000144228,SPOPL,139259371,139331117,6468,25.14639621,22.01170206,28.58643803,24.37742638,27.31328614,29.34113054,17.44701897,24.65284937,23.16377412
chr2,ENSG00000241772,AC092620.2,139326660,139332028,1051,2.353603586,2.226812287,2.739601591,2.751570397,2.794637555,2.811432369,1.414862156,2.41067841,2.123673688
chr2,ENSG00000121964,GTDC1,144695635,145090135,14162,17.52127114,13.69826952,20.56331908,13.74297863,17.31951754,15.52251447,15.17439663,17.80705544,16.88451673
chr2,ENSG00000169554,ZEB2,145141648,145282147,17907,100.9159152,82.91839207,87.2595721,72.52247164,62.58541063,71.93859068,53.58790417,85.29273225,62.85811935
chr2,ENSG00000121989,ACVR2A,148602086,148688393,6768,32.12462438,12.53762797,14.3666012,27.2479836,14.62436546,22.73000473,11.91137078,17.56731946,16.74031666
chr2,ENSG00000115947,ORC4,148687968,148779147,9018,21.60910895,24.44095183,22.03096279,20.4359877,17.40091475,17.17529593,17.49123341,23.62731215,19.11306319
chr2,ENSG00000204406,MBD5,148778580,149275805,12933,22.86161144,25.69606421,23.77582809,19.09738589,14.61532133,16.8856332,16.60694456,18.739362,21.09253682
chr2,ENSG00000135999,EPC2,149402009,149545130,5575,21.92567551,24.10355603,21.55805538,23.11319133,20.63871489,20.44678087,21.7977201,22.46858827,19.38835423
chr2,ENSG00000168288,MMADHC,150426148,150444330,2191,90.84084016,94.29537848,96.65249184,85.328429,90.50465378,75.92571295,67.96644084,82.85541651,73.50270598
chr2,ENSG00000231969,AC144449.1,150443710,150704747,1022,6.592842793,6.720924357,7.060996957,6.455035417,6.421335483,5.282085057,5.977792611,6.885749933,5.846657191
chr2,ENSG00000115963,RND3,151324709,151395525,3594,238.0993476,198.1188144,252.9402397,113.9596345,134.8299569,120.6530461,110.0674329,148.7694908,111.6632869
chr2,ENSG00000184898,RBM43,152104454,152118393,4717,19.06281267,20.90504383,18.54123219,14.2337993,11.07906474,9.950766688,13.90986358,15.19659705,15.96687995
chr2,ENSG00000123609,NMI,152126979,152146571,3480,19.43443429,28.74612225,20.20456173,20.406241,13.10495087,12.40438039,11.73451301,13.06561061,8.54713114
chr2,ENSG00000123610,TNFAIP6,152214106,152236560,1577,34.34059033,29.71782216,30.86943935,100.6182364,40.78000239,29.78414413,7.348440325,2.170942435,7.013366809
chr2,ENSG00000080345,RIF1,152266397,152364527,18166,80.25650591,98.45209475,86.21591435,74.30727406,75.90742072,90.54516127,74.07687678,76.87533581,76.21628903
chr2,ENSG00000162980,ARL5A,152645498,152685006,6716,35.75825799,38.65206297,42.12137446,44.50107366,45.01265733,54.74625577,28.62443,34.05582704,37.37403509
chr2,ENSG00000182389,CACNB4,152689290,152955593,13610,2.092092076,0.647799938,1.141500663,2.305369792,2.586622462,2.743276433,0.415615758,0.239735974,1.088055038
chr2,ENSG00000115145,STAM2,152973315,153032506,7005,59.693443,58.73386105,69.19124732,56.56336334,57.94576964,59.0911967,42.32206425,59.09491771,51.04682309
chr2,ENSG00000157827,FMNL2,153191751,153506348,6519,29.35810789,27.93637233,29.01042399,47.66909795,52.36553866,61.22106971,140.5400266,123.0245109,125.0476748
chr2,ENSG00000196504,PRPF40A,153508107,153574511,9536,108.6236228,134.5804371,119.156362,100.4695029,117.5466159,116.4273781,99.21720872,109.133143,99.5635905
chr2,ENSG00000177917,ARL6IP6,153574407,153617767,3349,10.10260253,10.91812812,9.88213431,10.36672739,13.12303914,11.84209392,12.46847275,12.05339205,10.50038657
chr2,ENSG00000153234,NR4A2,157180944,157198860,3967,3.055555533,0.72877493,3.522344902,4.59586623,2.306254293,9.797415832,3.510626726,4.461752858,3.552565244
chr2,ENSG00000115159,GPD2,157291802,157470247,7155,20.02627613,27.89588483,27.21663723,34.95238071,42.70640303,39.95641761,35.27428214,31.87156594,38.10814451
chr2,ENSG00000136542,GALNT5,158114110,158170723,6818,35.33158132,23.84713522,22.29187723,47.44599765,77.67102695,62.49899352,199.2214345,290.5600011,338.2146985
chr2,ENSG00000115170,ACVR1,158592958,158732374,3988,59.76226181,58.84182771,58.98296996,76.44903697,65.00923867,63.72580037,61.52881803,57.64318319,61.99291896
chr2,ENSG00000144283,PKP4,159313476,159539391,9525,82.38988927,53.87536152,68.0334395,49.91497433,54.94311699,53.55352689,47.48631113,57.27026057,49.00180399
